,text,target
1878,"They said their findings suggest that if prey species continue to shift their breeding seasons forward , it could further threaten the survival of vulnerable seabirds such as puffins and albatrosses .",0
1879,"Weakening and division of Syrian state means an even greater potential for the Levant to become a breeding ground for militancy and protracted violence . Studies have always proved that small states are more vulnerable to terrorism and militancy . Creating new microstates would only threaten fragile lives with even greater uncertainty , instability and fear .",0
1880,"In this interview with Samuel Oladimeji , MD/ CEO Fortis Mobile Money Limited , talks about his company , how it has helped the federal government achieve its aim of ameliorating the sufferings of the poor and the vulnerable and more . He spoke with Medinat Kanabe .",1
1881,"YSI-Banten currently holds 37 children in an orphanage and at the same time holds more than 440 disabled children from disadvantaged families -- children who still live with their parents or other members of their family . The types of disabilities the children have at the compound include Hydrocephalus , Microcephaly , Down 's Syndrome , Cerebral Palsy , Autism and others .",0
1882,"Pahari tend to suffer disproportionately in the violence , which has over recent years left hundreds of Pahari families homeless : their houses burned down in mob violence triggered by land disputes . Still today , it is estimated that some 90,000 pahari families remain internally displaced , said the post .",0
1883,"JUST days after his inauguration , Donald Trump has set into motion his plan to build a wall along the common border between the United States and Mexico purportedly to keep off illegal immigrants .",0
1884,"' The Guardian ' reported yesterday that Lankan women who take up domestic work in the Middle East to support families were being targeted by recruiting agents who order them to take contraceptives before leaving and six recruiters licensed by the government had said they could provide an employer with a "" three-month guarantee "" that a maid would not become pregnant .",0
1885,"For the hopeless romantic and beauty junkie in your life , the luxury hotel has partnered with Louboutin to offer a Parisian Valentine package that includes a one-hour , in-room private manicure ; lip and eye makeover at the flagship Christian Louboutin Paris Beaute boutique in Paris ; and a trio of Louboutin beauty products including mascara , nail varnish and lip beauty oil .",0
1886,Dissent and freedom of speech to make life safer and better for all of a nation 's citizens especially the most vulnerable and not only for a select few are at the core of a democracy .,0
1887,In 2008 IHC lodged its complaint against the on-going failure of New Zealand Governments and the Ministry of Education to ensure that disabled children access a quality education on an equal basis to others in New Zealand schools . More&gt;&gt;,0
1888,"They would also , by their own mantra , be leaving themselves defenceless and vulnerable in a room full of armed people .",0
1889,"Trudeau has also committed to bringing in 25,000 Syrian refugees to Canada and investing $250m into refugee processing .",0
1890,Their poor families having to endure them on the tele . I can only hope they were wise enough to turn it off .,0
1891,"Lebanese Army raids Syrian refugee camp , over 40 arrested",0
1892,A snap of Bangladeshi migrant workers Photo- Creative Commons,0
1893,"At its core , the episode was about hopelessness and the emotional need to achieve a goal . At no point was this more obvious than when Rick challenged Michonne 's idea about rebuilding the walls of the toppled community so hey could live in it .",0
1894,"In this presidential election year , the impact of demographic change--especially the growing weight of immigrants and minorities--commands our attention . But another demographic change--the relentless aging of the U.S. population--will be far more consequential for national policy . Long-term care expenditures accounted for nearly one-third of Medicaid 's total outlays of $389 billion in 2010 . As the population ages , the tension within Medicaid between caring for the elderly and the health needs of poor and near-poor families will escalate .",0
1895,The app has also been a hub-ground for those who are always in need of platform to showcase their talents and wish to turn their passion into profession .,0
1896,"Called wieners , frankfurters , and dachshund sausages in their native countries , hot dogs came with the great wave of European immigrants in the late nineteenth century . The American hot dog was born when these immigrants began selling their sausages in buns .",0
1897,""" It dashes the hopes of the young people who had expected that with the coming of the new administration , they were going to get more jobs . Though he was talking about creating jobs , he was also signaling there are tough times ahead . That , for me , is a message of hopelessness ; an indication that the change that you are looking for will not be now , "" he said .",0
1898,"The woman , according to the market women , was carrying a tray with some pieces of meat , and all attempts to get her to disclose the source and type of meat she was carrying reportedly proved futile .",0
1899,"Keeping the vulnerable undercarriage protected when navigating rocky terrain are under-guard plates for both the front and rear differentials , whilst a custom set of throttle and traction management algorithms provide optimal terrain management in all weather conditions .",0
1900,"I also appeal to all wananchi to assist those in need of shelter and food , "" he said . Witnesses who talked to the ' Daily News ' hinted that a number of those who lost lives in the horrifying natural catastrophe incident found themselves under the debris of fallen buildings . Some of them , according to James Kamugisha , a taxi driver operating in Bukoba Business District , were pinned to the ground by fallen rubble .",0
1901,You are here <h> Still hopelessly devoted after 40 years,0
1902,"He said it 's "" right "" that those who do n't qualify for refugee status should be sent home . He said Friday that it 's "" absolutely vital "" for the integrity of the system that the distinction between a refugee fleeing persecution and someone who is an economic immigrant is "" maintained . """,0
1903,The project can help facilitate the reversal of the current trend of fiscal imbalances impacting the economy while improving the delivery of basic services to the many poor families living in Ghana .,0
1904,"Najib said that for Malaysia to remain competitive , it needed infrastructure and investment in human capital . -- Bernama picKUALA LUMPUR , March 9 -- Malaysia 's economy is now in need of a structural change and therefore national policies should not be reactive but proactive , said Datuk Seri Najib Tun Razak .",0
1905,"Cecilia Acuin , chief science research specialist at the Food and Nutrition Research Institute-Department of Science and Technology ( FNRI-DOST ) , explained that teenage mothers are "" vulnerable to all kinds of problems . """,0
1906,Minister Menon said they will increase allocation for the aged and disabled people in the next budget .,0
1907,"If you do go ahead and register , attend a clinic for testing and go on to become a bone marrow donor , mention this connection ( to a fellow **30;1257;TOOLONG with refractory Hodgkin 's Lymphoma in need of a suitable Bone Marrow/Stem Cell donor ) .",0
1908,"The migrants in Maula tell me they were all driven by desperation to survive and search for work opportunities . These men are all detained on charges of illegal entry in Malawi , and most have been sentenced to three months ' detention . But the reality is that they have been locked away for far longer .",0
1909,Msumule called for vigilance by the citizens and collaboration with immigration department by reporting any suspected illegal immigrants .,0
1910,"As an Iranian woman , I well know the fragility of gains women have made . I recall my pain and frustration in the weeks following the 1979 revolution , when Ayatollah Khomeini and others in charge passed Shari'ah laws in conjunction with practices straight out of the Middle Ages , and rendered Iranian women second-class citizens . In Pakistan , President Zia ul-Haq soon followed Khomeini 's lead .",0
1911,The reasons why are the same reasons why anybody else can become homeless .,0
1912,"The scenes of the accident looked gruesome , with the car toppled over on the road , but fortunately the two women in the car suffered minor injuries .",0
1913,"With around 3,025 taking their own lives according to 2016 data , she believes that the most vulnerable groups are those between 18-25 years and those above 60 and counselling centres are vital .",0
1914,The weather has made it really tough for the homeless . In Dhaka they were seen searching for warm clothes and a warm place to kip for the night .,0
1915,"The solar plant is expected to supply electricity to 40,000 homes and businesses in the area , a big deal in a country that is still heavily dependent on hydroelectric power for its energy needs , said Philip Karumuna , an engineer managing the project . Hydroelectric plants depend on the flow of water , making them vulnerable to dry spells or droughts .",0
1916,"Victoria University of Wellington researchers have been awarded $300,000 in funding from the Health Research Council of New Zealand ( HRC ) for projects that will aid chronic pain suffers and the disabled .",0
1917,"The winning entrant has now been announced . It comes from a Turkish designer and is called the Karsan V1 . Before submitting entries , each designer had to abide by certain criteria including coming up with a taxi that was environmentally conscious , one that was able to accommodate the disabled and a cab that was small enough to scoot around busy city streets .",0
1918,"From that hopeless position , Mushfiq took it all on his shoulders and on way to achieving the individual milestone , the 21-year-old batsman executed shots all over the park and smashed 17 boundaries and one six over the midwicket against leg-spinner Mishra to make 101 runs in 114 balls before he was dismissed as last batsman trying to play another big shot but only reached the safe hands of substitute Pragyan Ojha at long-off .",0
1919,"Gov Ortom approves N200m agric facility for women , civil servants",0
1920,"The three-million-strong Indian-Americans constitute one of the richest immigrant communities with a median income of $88,000 as against the national average of $49,800 . In 2010 , nearly 70% of them had college degrees , more than double the rate for the overall population . Rough estimates suggest that at least 30% of the community comes from Gujarat , most of whom are entrepreneurs . Indian-Americans place a premium on family values , are socially conservative and religious as well .",0
1921,"So far , 420 people who work in catechesis have signed up , coming from professions and countries all over the world . Archbishop Fisichella , Baroness Sheila Hollins of the Pontifical Commission for the Protection of Minors , and representatives from dioceses around the world will present methods for the catechesis of disabled people . Participants will also have an audience with Pope Francis on day two of the event , demonstrating the Pope 's keen interest in the topic .",0
1922,"Under Germany 's dual education system , classroom lessons are combined with hands-on technical experience . Children are streamed from a young age toward more than 300 trades in need of skilled workers -- from sausage-making to car manufacturing and optician work .",0
1923,""" These migrants , many of whom are refugees , are desperate for a better future , "" Ban said . "" We need to strengthen search and rescue operations , and stop the criminals who exploit the most vulnerable people . We need to address the roots of the problem . """,1
1924,"I express solidarity with this time-appropriate movement . The existing systems and loopholes in law are encouraging violence against women . So , we , together with men and women must end the culture of silence . We demand implementation of the laws in real sense and the government must take action through parliament as the state 's initiatives . We need to build a system or culture of family , educational institution , transportation , work place , society and state where women move and live with dignity and honour without fear and hesitation . We want such a country where women are honoured/ respected and well-defended/ protected equally as men . I must say that media has more scope to cover more items on social mobilisation to gender mainstreaming and gender equality , women 's human rights and empowerment , violence against girls and women .",0
1925,Elderly women exercise in a park in the northern area of Macau .,0
1926,"A civil war that has killed 250,000 people over five years and forced millions of others to flee their homes has confronted Europe with the rising threat of terrorism as well as a growing migrant crisis . Turkey , a candidate to join the European Union , is home to the largest Syrian refugee population , and the EU has offered a ? 3 billion ( $4.6 billion ) aid package to encourage Turkey to keep refugees from heading west .",0
1927,"Our hearts go out to the hundreds of thousands of refugees to be found in Tanzania , other parts of Africa and elsewhere , and we feel compelled to hail the Japanese Government and people for their gesture of goodwill and love that will definitely make a huge difference in the lives of the beneficiaries of the assistance .",1
1928,"He identified lack of detailed and comprehensive data of people living with disabilities based on their disabilities , inaccessibility of some public places designated as polling units and inadequate number of trained personnel to interface with disabled persons on Electoral issues as some of the identified challenges but said that the Electoral body was determined to address these .",0
1929,The ethnic cleansing went both sides with the minority population is Pakistan falling from 23 % in 1947 to 3 % today . The Mohajir migrant to Karachi has a darker skin color compared to the local population and that is the root of discrimination.Recommend,0
1930,"Aid agencies are warning that a whole generation of Syrian children is being mentally scarred by the conflict at home -- and by the difficulties of life as a refugee . As Henry Ridgwell reports , charities say treatment for traumatized children is vastly underfunded.",0
1931,Dr Cook explains this can leave them vulnerable to misleading information . The advantage of the researcher 's approach is that you do n't need to be an expert in argumentation or climate science to put it to use .,0
1932,"On June 22 , last year , the AMA demolished more than 1,000 structures in the Old Fadama slum , rendering hundreds of the residents homeless .",0
1933,"In Hyderabad , there are 3,800 Rohangiyas with refugee cards . "" We can talk about only those who are registered with us , "" said Mazher Hussain , Executive Director , Confederation of Voluntary Associations ( COVA ) , a partnering agency with UNHCR .",0
1934,TurkIt 's heartening to see that measures are being taken in Khyber Pakhtunkhwa ( KP ) to empower women and give them work opportunities . You ! takes a look ...,1
1935,"Joan Ndarathi , an ardent rider , confesses that her family was very concerned when she started biking . Ms Ndarathi is a member of an all-ladies biking club called Heels on Steel . She also belongs to Super Heroes , which is open to both men and women .",0
1936,"Some of them have gotten so good at their interpretations that are starting to make a living off acting . "" We are sometimes just chilling . We read and learn , write our scripts and help each other , "" one of these homeless guys recently said in a BBC interview . "" Some can not believe that people like us can do Shakespeare , but then are very surprised that we can do it "" he nonchalantly adds .",0
1937,"Many women are unable to afford even the cost of transportation to reach health facilities . Others face barriers because they are illiterate or do not speak English , the official language .",0
1938,""" Right now , only about one out of 15 immigrants that we admit to this country every year come based on those criteria . The President has said in public , as he told us yesterday , that he wants to move in the direction of , for instance , Canada and Australia , and focused on more of what he calls a merit-based system . Our legislation is the first step in that , "" he said .",0
1939,"One of the jurors in the Belgium tribunal that found Duterte guilty is Atlanta-based human rights lawyer Azadeh Shahshahani , whose recent work involves cases of immigrants in the crackdown of the Trump administration .",0
1940,""" We do not only serve the children and homeless food but also try to trace their homes and send them back home while we do that we try to engage them in creative activities like drawing , "" he reveals .",1
1941,Diego Reyna walked up 40 flights of stairs and recorded a 43-second video that said the building would n't exist without immigrants .,0
1942,"Refugee Crisis The situation in Logo , Ukum , Buruku and Agatu has resulted in a huge refugee crisis in the state .",0
1943,He also said there were groups of people who were everyday on the run for their lives as refugees because of discrimination caused by human beings .,0
1944,"This is because it has has proved to be the most appropriate survey to give extensive data on the informal sector . Moreover , in such combined surveys it is possible to cover easily all persons ( excluding the homeless ) employed in the informal sector regardless of the business size , the kind of activities performed and type of workplaces used and jobs ( main or secondary ) which are either performed inside business owners ' home or performed without any fixed location ( Bugheri , et al . 2002 ) .",0
1945,"In 2010 , nearly 100 percent of poor families lived with similar amenities .",0
1946,"For Belingon , his next bout is not just a chance to score one of the biggest victories of his career , but also an opportunity to use the bright lights of ONE Championship to inspire his countrymen , especially those who are in need of hope .",0
1947,""" We were homeless , with nobody helping us , we were on our own and I was looking for a way to get out of emergency accommodation . I was looking for a way to keep the children happy , "" she said .",0
1948,"A short video explained how Alexandre Faleiros created a special boot to allow his disabled son to fulfil his dream of playing football . A group of disabled children then entered the stage wearing the boots , flanked by their parents and friends .",0
1949,"The 2030 Agenda for Sustainable Development recognises the positive contribution of migrants for inclusive growth and sustainable development . It further recognises that international migration is a multi-dimensional reality of major relevance for the development of countries of origin , transit and destination , which requires coherent and",0
1950,"Cyclists and pedestrians are vulnerable . When involved in collisions , they are hurt badly while the motorist is unscathed .",0
1951,"The Caribbean carnival in New York has a long history , from the 1920s in Harlem to Brooklyn today and the new edition of Everybody 's Caribbean Magazine is dedicating a feature article to Trinidad immigrant Rufus Gorin , the "" Father of Brooklyn Carnival . """,0
1952,"Fasting bridges the gap between rich and poor , sustained and impoverished , fulfilled and needy . This experience should then inspire compassion and mercy , which is manifest by generosity of wealth and time to help those in need .",1
1953,"Lamenting that the "" blip and click "" lifestyle of today does not allow the time to go deeper into subjects , Samarpan said : "" Today we have a very narrow understanding of most subjects , including our own religion . And , we are hopelessly ignorant about other religions . Ignorance is the mother of all narrowness and intolerance . """,0
1954,"Of course , physical harm is only part of the story . Largely normalized and unseen , violence against women surfaces in an insidious variety of forms : gender pay inequality , sexist jokes and advertising , Photoshopping , pornography , the list goes on . It also reveals our national and ecclesial obsession with the female body and its rights and limitations in matters ranging from birth control to abortion to homosexuality .",0
1955,Govt vows tough action as illegal immigrants are buried,0
1956,"Quick return of the children could be one way to stem lengthy court proceedings or the long detentions that have emerged under the Trump administration 's "" zero tolerance "" approach to border crossings , supporters say . They say some minors fail to appear for hearings . But advocates for children warn it could put the young immigrants in harm 's way . It could also prolong their detentions and create a logistical challenge for transporting them home .",0
1957,""" I would like to use this opportunity to call on the government , the warring parties and all actors to support humanitarians to provide the necessary access so we can continue to bring lifesaving services to those in need , "" he said .",1
1958,"The UNHCR is deeply concerned that abruptly closing Dadaab , which houses 350,000 refugees and is considered the world 's biggest camp , and forcing refugees to return to Somalia could have dire consequences",0
1959,"More than 600,000 Rohingya are languishing in Bangladeshi refugee camps after fleeing a brutal Myanmar army campaign launched in late Aug .",0
1960,"Its Eric Molobi Housing Innovation Hub in Soshanguve , near Pretoria , supports innovation in affordable , quality housing for South Africa 's most vulnerable citizens , using technologies developed both in South Africa and internationally .",0
1961,"A lot more people play live now which is a great thing . If you want to give the best performance to your audience who is paying top money to see you and vibe with you , you have to give your best . They 've heard your CD a thousand times and you have to put in 100% to give them a performance they can not forget . They have to see you at your raw and most vulnerable form .",0
1962,"DHS reports an average of nearly 615,000 Oklahomans received SNAP benefits last year , mostly children , seniors and the disabled .",0
1963,"As well , they are calling on the provincial government to increase the minimum wage to $11 per hour from the current $9.50 per hour , set targets to eradicate poverty , and eliminate the $2 per child per day surcharge for child care paid by working poor families who receive the full subsidy .",0
1964,The cold blooded killing of a 25-year-old dancer at a celebratory function in Punjab 's Bhatinda district is a grim pointer to the hopelessness pervading the state . The section of society that is aware of the factors leading to such instances sees it as the end product of the vulgar display of wealth which comes from the heady mix of a feudal mindset and arrogance .,0
1965,"Citizens gather around a car that distribute meat for the poor families in the old city of Mosul , Iraq August 22 , 2018 . Khalid al-Mousily , Reuters",0
1966,""" The vaccination campaign is to ensure that children that are vulnerable to the disease are aware and get vaccinated in those states , "" he said .",0
1967,"Shelter chief executive Polly Neate said , "" It 's disgraceful that even when families are working every hour they can , they 're forced to live through homelessness . """,1
1968,"The European Union has offered 85 million euros ( $94.89 million ) to help fund relief operations for hundreds of thousands of refugees flowing into Uganda from neighboring South Sudan , it said in a statement on Thursday .",0
1969,"The note said the interest subvention on agri loans will result in a fiscal burden of Rs 1,300 crore , schemes for women and children will be a fiscal drag of another Rs 1,200 crore and the benefits under the PM Awas Yojana will cost Rs 1,000 crore to Exchequer .",0
1970,"The Pentagon suspended MAVNI last fall , but more than 5,000 immigrants were recruited into the program in 2016 , with an estimated 10,000 currently serving , according to the AP .",0
1971,"The government had invested heavily to assist students who come from poor families through the National Student Financial Aid Scheme or NSFAS , Qonde said , and the fund would be strengthened to progressively implement free higher education for the poor .",0
1972,"Chancellor Angela Merkel , who has faced strong criticism from some Germans for opening the borders to more than a million migrants over the last few years , wants an inclusive , multi-ethnic Germany . She has long stressed Islam is part of Germany and has called for tolerance .",0
1973,Disclosure of the fact that Snowden was aided by refugees comes ahead of the release of a film about his saga by well-known American director Oliver Stone in Toronto on Friday .,0
1974,"Silverdale Secrets of an Asylum moves speedily through the workings of the institution with insights into the lives of the medical practitioners , other staff , and the men and women incarcerated at that time .",0
1975,"Castro also mentioned a tough new Arizona law cracking down on illegal immigrants . He offered no opinion on it , but reprinted an online article from Argentina decrying the measure .",0
1976,"Speaking about the launch , basketball star and Her.ie Sportswomen of the Year 2014 Gr ? inne Dwyer stated : "" I got involved because promoting women in sport and giving them every opportunity possible to perform at the highest level is something close to my heart .",1
1977,There have been further tensions between the two countries over a migration deal reached earlier this year between Turkey and the European Union . The agreement aims to drastically reduce migration flows to the bloc in exchange for humanitarian aid to refugees and fast tracking visa-free access to Europe for Turks .,0
1978,"Latino Rebels commented "" Cullen 's piece focused on how the Trump administration was now going after Irish immigrants like Cunningham and how morally wrong it was . As much as we agree that Cunningham 's story is tragic , it did n't help that Cullen downplayed Cunningham 's undocumented status , especially when the Globe has a had a real history of always emphasizing a Latin American immigrant criminality . """,0
1979,French President Emmanuel Macron came out Saturday in support of financial sanctions against EU countries which refuse to accept migrants .,0
1980,"We are absolutely no-kill , unless for medical reasons an animal has to be euthanized . That 's the only time we 'll consider it . But sometimes you think it 's necessary and it may not be . I have a disabled chihuahua that was a rescue , and she is paralyzed in the back legs and could n't get around very well . But the vet said she 's not in pain , she has quality of life , still firing on all cylinders . That 's what we 're all about , that every animal deserves a chance .",0
1981,"In a video of the event , California City Mayor Jennifer Wood thanks Tyson for his commitment to the community , saying the industry will provide medical marijuana to people in need , revenue , jobs and income for residents .",0
1982,"Just Zilch rescue surplus goods and make them available to those in need , filling a gap in the community . With the help of volunteers , the store operates Monday - Friday 4:30 - 6:00pm .",0
1983,"They have painted the seawall , installed benches , disabled access and put down flower pots .",0
1984,"Ivy also works as a Host/MC for live events , including most recently the African Fashion Industry Awards show . She has also hosted non-profit events in support of girl 's empowerment . For the last 10 years , she has been speaking to young women on issues of self-esteem and body image .",0
1985,"Likewise , research has shown that governments that deny refugees ' work rights repress entrepreneurship neglect a valuable tax base and stifle opportunities for trade and economic growth .",0
1986,Kenyan journalist Dennis Omondi who is in need of urgent medical aid has finally landed in India .,0
1987,"NTU has invested in three new members of staff on its wellbeing team , including adviser Rachael Sisson . I sit with her in a small room where large windows let in the sunshine . She works through the messages that have come through the online form , prioritising those most in need and phoning them first , making notes on her pad as she listens . She has a warm but professional style that I imagine would be a tonic for a student in distress .",0
1988,"Seeking aid abroad , Lebanon uproots Syrian refugees",0
1989,"The climate accord to which the Philippines has set a goal of 70% carbon emission reduction by 2030 , depending on financial , technological , and capacity-building support , was made possible partly due to our country 's leadership role as chair of the Climate Vulnerable Forum that focused the attention of last year 's 21st Conference of Parties meeting in Paris on the plight of the poor and most vulnerable .",1
1990,Awami League General Secretary Obaidul Quader today observed that the country 's hard earned democracy is still vulnerable .,0
1991,"Most of the new funding , more than double the amount from this year , will come from borrowing that voters authorized in 2016 to address homelessness .",0
1992,"Also , directions have been issued to provide assistance to the needy under the Chief Minister 's Distress Relief Fund ( CMDRF ) , he said . The enquiry report by the district social justice officer said that two women who have been diagnosed with cancer have not started treatment and are still working in the estate . Also there are two bed ridden patients in the colony .",0
1993,"In Congress , where Obama was to deliver his State of the Union address Tuesday evening , 135 Democrats including members of party leadership signed a letter calling for raids targeting immigrants to stop immediately .",0
1994,"She also found out that public services for new arrivals at the time were only available to Chinese immigrants . "" I told them it did n't make sense to refer to ' new arrivals ' as mainland Chinese only , but they said it was the government 's policy , "" she said .",0
1995,"Trump has taken strong anti-immigrant stances after running a campaign that focused on limiting Muslim refugee access to the U.S. and building a wall to border Mexico . On Friday , the president signed an executive action to establish new vetting procedures for some people seeking to enter the U.S. , saying the measure would prevent terrorists from being admitted .",0
1996,Egypt billionare offers to buy Mediterranean island for refugees,1
1997,"Hicks said Brigham 's work helped the RFDA establish the concept of a community kitchen , which teaches people about nutrition , cooking and may even help people in need find employment .",0
1998,"Meanwhile , Channel 4 has announced that 2016 will be the broadcaster 's Year of Disability . It will make commitments to increase representation of disabled people within the broadcasting industry both on and off screen .",0
1999,"Detective Chief Inspector Paul Williamson , of West Mercia Police , said : "" Elderly people are among the most vulnerable members of society and Mr Cox was just days short of his 84th birthday on 7 June , when he was killed in a burglary that went terribly wrong .",0
2000,"The Rockies ' everyday second baseman , DJ LeMahieu , is on the disabled list with a left thumb sprain . <h> Comments",0
2001,The program also included the presentation of a short documentary of the work that the LIV organisation is doing through its various business enterprises to meet the needs of those at the Village left orphaned and vulnerable by the AIDS epidemic .,0
2002,"When his corpse was airlifted to Larkana for burial , the wife and daughter were not allowed to participate . Zia-ul-Haq said that Islam does not allow women to attend funerals . ZAB 's sons Murtaza Bhutto and Shahnawaz Bhutto were in exile at the time . So the funeral was attended by just a dozen people .",0
2003,"The KBW movement has made noise on social media , moving and inspiring many people to take part in the campaign against homelessness .",0
2004,"Mercedes Goncalves , a member of the Elizabeth St Leger lodge in Dublin for three years , explains : "" I thought masonry was an interesting subject due to its emphasis on teaching philosophy and exploration of the human condition . But I did n't know there was an order that accepted men and women equally to explore the mysteries of life and spiritual growth and try to become better human beings . """,0
2005,"The Interact Club is a service Oriented Organization . Its aim is "" Service before self "" . Mahatma Gandhi said "" You must be the change you wish to see in the world "" . The Interact Club provides you with the opportunity of making this change . It is all about community service , giving to those who are in need , being a part of change that brings happiness to you and much more to others . The Installation Ceremony of the Office Bearers of the Interact Club of Wycherley for the Academic year 2010-2011 was held during the end of last year at the High School Campus on Queen 's Road .",1
2006,"Violence in schools is also a result of a lack of role models for children to emulate . With the increased access of children to technological developments , their association is no longer just about friends in the home and school environment . The high number of users of gadgets and social media that teenagers have access to make the young generation of Indonesia is very vulnerable to a variety of unfiltered content from the internet accessible to them .",0
2007,"In his recent public lecture , Dr Bawumia launched a major destabilization campaign which government deems as one orchestrated to cause economic hopelessness .",0
2008,"Numerous participants at the gathering took photos of the move being performed on the women , one of whom was wearing a skirt , and distributed the photos among colleagues , the Sankei Shimbun reported ( Jan. 27 ) .",0
2009,It was expanded to take newborns from poor families as well as illegitimate babies .,0
2010,"Sri Lanka 's population related problems are caused by South Indian and Maldives illegal immigrants , and , certainly not by the natives . The right strategy is to stop this completely and agree with India to send them back on cordial terms . Uninhabited areas in the north and east must be developed and people can be settled there .",0
2011,Fifth : what are the real legal injustices at play that privilege the rich over the poor in criminal cases ? Coercion of poor families to forgive the killers who are rich -- is n't that the real issue ?,0
2012,"That is why he encouraged citizens to give their time , talent and resources to help those in need , he said .",1
2013,"Typical automated response by a hopelessly biased leftist magazine . In fact he did do a superb job on the inauguration speech and every single point he mentioned is what America needs . The greatest job he did was when he pointed out that this orderly transfer of power is unlike any in recent memory . It is not only an orderly and peaceful transition between presidents or between opposing political parties . It is a transfer of power between a long stream of political insiders and an outsider , between Washington and their special interests and the interests of the common people of America . The fact that nary a Canadian understands these basic and all-important facts reveals their disappointing stupidity .",0
2014,A court ordered an oil company to pay a former employee Sh5.7 million for sacking him because he was disabled .,0
2015,""" I do n't want a knife in the back , I do n't want him Ser Davos blown up with wildfire , I do n't want to be poisoned . I think perhaps he would open a little flower shop somewhere and settle down with a lot of attractive women from Dorne with lots of Dornish wine , "" said Cunningham .",0
2016,"Meanwhile "" throughout this island , the high level of suicide is terrible and terrifying . "" As Christians "" we can give hope , where a person feels only darkness and hopelessnes , "" he said .",1
2017,""" If another wave of migrants would hit Europe , that would risk the security , would make the integration impossible , and would seriously put the existence of the EU in danger . """,0
2018,""" I am appealing for patience from Nairobi residents as we strive to fix the dilapidated roads in Nairobi even as we wait for the financial year in order to cover all areas that are in need of our attention , "" said Sonko .",0
2019,"Over the next three weeks , the truck will stop by said schools to recruit more volunteers - who will , in turn , reach out to households in need located in heartland neighbourhoods such as Bukit Panjang , Bedok North and MacPherson .",0
2020,"The discovery had unusual origins in a Houston book group about seven years ago . Three of the women in the group were diagnosed with breast cancer . Alison Henning , a geologist and mother of two young boys , was one of them .",0
2021,"My sister was stunned . The United States really is different from Canada , and my sister realized that there is something admirable about societies that strive to care for all their citizens , especially the most vulnerable .",0
2022,"Its rate of annual economic growth is slower , and it is highly vulnerable to external shocks . The major economic activity -- the tourism industry , can not grow either because it is faced with the lack of infrastructure and human resource constraints .",0
2023,"Capital : Thimphu only city in the world with no traffic lights ! , Currency : Indian rupee , Bhutanese Ngultrum ( The Ngultrum is currently pegged to the Indian rupee at parity . ) , Language : French ( official ) , Malagasy ( official ) , English , Religion : Lamaistic Buddhist 75.3 per cent , Indian and Nepalese influenced Hinduism 22.1 , other 2.6 ( 2005 est . ) Ethnic groups : Ngalop ( also known as Bhote ) 50 per cent , ethnic Nepalese 35 ( includes Lhotsampas , one of several Nepalese ethnic groups ) , indigenous or migrant tribes 15 per cent",0
2024,"( Bloomberg ) -- California Senator Kamala Harris charged that the Trump administration had committed "" crimes against humanity "" after meeting at a U.S. detention center on Friday with immigrant mothers who had been separated from their children .",0
2025,"Now , the restrictions proposed by the Town Planning Board would mean that no supplies can be brought in during the traffic ban hours , the spokesperson said . Also , guests who are disabled could face great difficulty going out or coming back to the hotel , the person was quoted as saying .",0
2026,""" They 're a little bit behind me I think , "" said Starc , who slept rough on the Sydney Cricket Ground turf on Sunday night to raise money for a local charity that fights youth homelessness . "" If all is going well with them they might start bowling this week . I 'm a little bit ahead . Hopefully all three of us are on the plane to the UAE . """,1
2027,"The International Finance Corporation ( IFC ) , a World Bank sister organisation , has found that women have been traditionally shut out on the industry but app-based taxi companies like Uber and Taxify were opening new doors for them .",0
2028,"SF hauls tons of trash , thousands of needles from homeless camps",0
2029,"Over 3,000 persons left homeless after their houses burnt",0
2030,"The school is doing fine . It has the total number of 19 teaching staff , 2 administrative staff , 1 librarian and 2 supportive staff . The total number of student is 392 , out of these 97 are from SOS Children 's Village , and 100 are from the scholarship programme and the rest from the community around . The scholarship programme was introduced to rescue children from our target i.e. children from poor families , those at risk of losing parental care and those who have lost their parents . The organization provides them with all school materials including uniforms and exercise books .",1
2031,"However , the biggest challenge for this new policy is the country 's under-developed social security system and antiquated fiscal transfer system . Under the new system , cities are allowed to set their own admission standards for migrant workers under an over-arching framework and many are reluctant to take on the additional spending responsibility .",0
2032,"GENEVA - The UN refugee agency urged Bangladesh on Tuesday to speed up vetting of up to 15,000 Rohingya refugees "" stranded "" near the border after crossing into the country from Myanmar and move them further inland to safer and better conditions .",0
2033,World Osteoporosis Day focuses on a specific theme every year and his year 's theme is ' Love Your Bones ' . Professor of orthopedic Dr Irfan Mehboob said pregnant women faced health issues due to malnutrition . He added that deficiency of calcium aggravates their health problems and their bones become more vulnerable and minor accidents can cause fractures .,0
2034,"If one talks to an Englishman , in defiance of his own DNA , he will regard modern immigrants as interlopers . Talk to a Britisher , he will resent anyone who has migrated after him as an unwanted guest who refuses to leave . Ask someone whose family fled Nazi Germany , he will see in the storm clouds that hover over the EU , a metallic lining .",0
2035,"The collapse of oil prices has had a far more profound impact on Canada 's economy than many other industrialized countries because the oil industry is responsible for generating roughly 5% of Canada 's total GDP . With this in mind , weak oil prices will not only affect energy companies , but also have a broader impact on Canada 's economy , and banks are becoming increasingly vulnerable .",0
2036,"This group of global leaders will provide their insights in the current plight of migrants and refugees , and their vision for addressing this humanitarian challenge over the next decade .",1
