text,label
"They are not called sanitation workers, they are called sanitation bureau cadres [laughs]",0
"(My friend, you will grow old. Aging is a physiological process of ""disability"". As long as I don't make sense, I will redefine it. Until I define it to mean what I want, I'll be surprised.)",0
Deduction 1: Uncover the true face of society [difficult],0
"This is the truth, but building facilities for the disabled would have wasted a lot of money on building a gymnasium. A little trick to waste +1 has focused more attention on marginalized groups, but the rights of the majority of people have been reduced again.",1
"Everyone has flaws, but some people's flaws are more obvious. God is fair, and there may be something better waiting for you.",0
The woman in her 50s who lives behind my house is a low-income household. She starts sweeping the road at 4 a.m. in the middle of winter and finishes at dawn. She picks up scraps during the day. Don’t ask me how I know this. I used to work all night and often met her when I went home in the morning.,0
"In fact, it’s usually just enough to eat, and she always complains about cooking too much and covers her face.]",0
A word awakens the dreamer [Agree],0
"Uh, but I was bullied and couldn't study and couldn't get into high school.",0
I always support her in being self-reliant,0
"What if you get hurt while trying to stop a fight? No one will pay for the medical expenses. Police? Even if the police come, they won't care about the couple's quarrel! Don't let us stop a fight and end up being called to the police station to record our statements. It's bad luck. I think this passage makes a lot of sense. What's wrong with having a good reason?",3
"I could only work odd jobs in restaurants. I was 15 after the high school entrance exam and wanted to work in a factory to earn some money, but 7 or 8 factories refused to hire me.",0
"Oh, who doesn’t want that? Unfortunately, we are not the government nor men. We cannot make decisions for men nor seek benefits for men.",0
So stupid that it's hard to describe. Maybe she's still greedy and finally got a good man to enjoy the good life? I really want to see if there is a man who will take over? What kind of chivalrous man is this?,0
Didn’t your teacher teach you when you were a child that “only those who endure the most hardships can become superior people”? Isn’t the reason why Chinese people study to become “superior people”?,0
"There is still a glimmer of hope that the Choice Party will come to power, otherwise the country will not be a country",0
"Oh my god, how tall are you now?",0
"Good policy, support! But don't learn from it",0
"It's just a matter of perspective. No matter how high the HIV infection rate among gay men is, what does it have to do with me? Will I go back to school and have sex with men? When my classmates discussed this, they just said, ""Don't have sex with women who have had sex with xx people."" Even if there are 500 gay men, I don't care. You can say that the conclusion is wrong. I can admit that I am gay, but I didn't focus on this for a second.",0
"The poster is really patient. I endured it for about two months, and then I exposed it in front of the teacher and classmates in the classroom. Their dark and dirty things cannot be exposed to the light, commonly known as dying in the light.",0
"When giving the betrothal gift, didn’t your husband discuss the issue objectively with your father?",0
The farther away from this kind of woman the better,0
"What kind of school is this? It is because of this kind of leadership, this kind of teachers, this kind of system that school violence keeps happening.",3
"I am also convinced that people who do not improve their skills but only think about earning wages will be out of their business. If there is no more wages to earn, it will be the right thing to do.",0
You were lost in thought. So if you married a woman you would clean up the house yourself?,0
"I totally agree. When I was on a business trip in the company, I cleaned the company trash cans. The smell was indescribable. The problem was that after cleaning, I was not given time to change clothes at all. I was sitting in the cafeteria. My squad leader was almost out of food, but he still let me finish my meal first and then go back to change clothes. Although I always think he is not a good person, he did very well in some aspects.",0
Finally I knew the truth and tears came down [crying],0
I just want to see the Ali woman's cuckoldry? When will my husband come out to speak out and eat melons?],0
"When most people don't take something seriously, it becomes a matter of course. There are too many examples, such as school violence and indifference.",1
I served in the army for 7 years and every time I took a leave I didn't know where to go!,0
Can I copy some sentences from you as material? I think it's good.,0
"The article is irrelevant to the topic, and it is just for the sake of copying. Is that the same thing?",0
The language she used in her posts on Alibaba's internal website is a bit disgusting.,0
"Miss, you are actually quite good. I am a single male from the countryside born in 1994, with no car or house. Sometimes I feel that it is really hard for boys, and it is even harder for the first generation of boys who have left the countryside. They can't let go, can't leave, can't stay.",0
"At that time, people like us would be sweeping the streets after we got old and retired. It’s really scary when you think about it!",0
I feel a little sad after reading what you wrote. People in Shanghai can only eat dirt.,0
My parents and your grandmother seem to have to live together for many years. The age difference between the two generations is more than 50 years. It's so difficult.,0
"Haha, God will punish those who are mean. I also hope that those who bullied me in school can rest in peace.",0
"To be honest, there really are bathhouses in the factories of state-owned enterprises. As for why you are making such a fuss, is it the US's fault? [tears and laughter, tears and laughter, tears and laughter]",0
The shelter is so graphic,0
Just like throwing away the garbage after eating takeout,2
"The disabled said it was really heartbreaking. My classmate went out last time because there was a slope and he couldn't get up. He took a long detour for more than half an hour because there was no elevator. He couldn't go to the food floor of the mall. He went home hungry for the whole night, so he drank a cup of milk tea and came back with his hands rubbed [covering face]",0
"The disadvantaged groups in sanitation work also earn their money through hard work, and we need everyone to work together to pay attention to it.",1
Flexible punishment leaves no room for survival,0
"Indeed, it is animals that are lacking. Not people.",0
"She firmly believed that ""girls will not be able to do it in the future"", and she also positioned herself as a housewife when she grew up, so after entering high school, she had no intention of studying. After all, she didn't want to go to college at all.",1
"In Hubei, it is called ""Lei Fei"" in the local dialect. There is a group of hooligans at the entrance of the primary school, who directly ask students for money. If they don't give, they will search them and beat them. Maybe you don't believe it, but I was also beaten on my way home from evening self-study in the first year of high school, but I was lucky to escape because I rode my bike fast, otherwise the 100 yuan in my pocket would be gone.",0
Analysis without considering the actual situation is basically useless.,0
Give me some money or something [laughs],2
"A certain national tax service unit (a state-owned enterprise engaged in anti-counterfeiting and tax control, which can be found by searching on the Internet) also started outsourcing labor in 2016, saying that the salary levels and welfare benefits are the same as those of regular employees, but in fact the gap is widening little by little.",0
"I had only seen the one on youtube before, and I didn’t expect there were tests in China, and I didn’t expect the test results to be exactly the same as what I had deliberately imagined for the worst?~?",0
"Just for your name, I gave you a thumbs up",0
What’s that saying that a daughter-in-law has to kowtow when meeting her elders during the Chinese New Year? Your husband is definitely lying to you. He is so mean!,0
"I don't think it's weakness [thinking] but it depends on whether you have a general goal direction, time allocation or priority when doing things [thinking]. Being too scattered will make people weak and return to the first point",0
"I used to have a quiet junior high school life. Even if you don't cause trouble, those people will still come to you for fun. It's okay, just beat them up.",0
"It's really infuriating, don't be afraid, it's been exposed now, I just hope that all the unresolved grievances in this school will be exposed, and let the pressure of public opinion help everyone get justice.",0
"It's the same as my grandma. Actually, it's not annoying, but it accumulates every day and makes me very upset [cover face]",1
They fired the staff before the aftermath was even settled. Are there so many demands for cleaning and security?,0
"This is not an exaggeration at all. Bullying, especially in primary schools, will leave a lifelong psychological shadow on children whose values are just being formed. In serious cases, it may even lead to psychological distortion and sow the seeds of social evil.",1
"The future is too far away, and entertainment is too close. In a low-desire environment, I don’t think about any lofty ideals at all. Compared with reading and studying, and blending with the souls of the giants of the times, I am more likely to be controlled by the pleasure brought by the momentary dopamine in front of me. I will remember to work hard for a while, but I will doubt the value of my efforts. Everything can be infected by negative emotions. Damn~",0
I'd like to ask how to take the exam for sanitation worker status. I can't find it online.,0
"The same story happened to Zhizhi again. Hug, you all have to be strong. There are many warm people in the world waiting for you to meet.",0
"Children's things are of course small in the eyes of adults, but they are big in the eyes of children. Damn it.",0
Capital is just a dog in the hands of compradors,0
"Oh, fuck it.",0
"The essence of this is still a social problem. It makes me shudder. If people are unwilling to change what can be changed, we ordinary people can only make a drop in the bucket even if we try our best. Forget it, there is nothing we can do.",0
Whoever marries this kind of woman will be unlucky. She is a cuckold. It is better to be kidnapped instead of a good girl.,0
Forcing everyone to pick up the pole,0
I'd rather die than go to the construction site toilet to pee [covering my face],0
"This question is asked as if you didn't grow up in China, or you have lost your memory.",0
"I have been suffering from insomnia for a long time. I have been thinking about suicide, which makes me unhappy. I don't know what to say when I see this.",0
"[Covering face] Sorry, I was too harsh. I just felt that she had a chance to change her fate.",0
The question is about school rules. How many schools can treat students as their precious sons? Society is so cruel and realistic.,3
"After saying so much, isn't it just that the facts have not been solved? If there is a way to restore the facts, why should we care about the criticisms of those who just watch the show?",3
"Instead, I felt your grandmother's loneliness.",0
"The little sister who was crying inside will never smile again. Seeing this sentence, my heart hurts so much.",0
"I think it is impossible to judge without specifying what kind of migrant workers they are. At least on the surface, we should respect every class.",1
Check out the comments below for the right way to surprise],0
"Alas, the grassroots are rotten to the core, and no matter how hard the top levels try, there may not be any good results, as there will always be people who can misinterpret the teachings.",0
"Apart from anything else, those who occupy the blind path should be severely punished.",0
"I first got to know him on Kuaishou. After he became famous, he seemed to have a girlfriend. Everyone thought that the girl was attracted by his popularity and didn’t really love him, but he kept speaking for the girl. Unfortunately, it seemed that they were only happy for a short period of time before breaking up in a hurry. Later, he was quite sad in the live broadcast room",0
Explain human nature thoroughly,0
Because you haven't experienced or seen real children,1
"I don't know where this girl went afterwards, haha. I don't care if I kill her or bury her.",0
"Out to mix, sooner or later have to repay",0
You are really great and your future will be bright.,0
"I also completely collapsed a few months before the college entrance examination, and even premature love couldn't save me [I covered my face and felt a little better when I played games",0
"My grandmother is now in such a serious condition that she is bedridden and in a wheelchair, and she also has ulcers on her body.",0
But it's so hard to do.,0
"Although my hometown is also in the countryside and I grew up in the countryside, I have never seen a rural area with such a bad living environment as you mentioned [covering face]",0
Then don't ask others to protect you. You are so awesome that you definitely don't need help from others.,0
"Not allowing minors to work is a disguised way of telling them that studying is the only way out, dear.",1
"I'm not sure if my grandma has Alzheimer's, but she keeps asking about what I just said. She keeps asking me when I go to school seven or eight times. Because she lives close to our house, she comes to my house three or four times a day. I don't know what she wants to see, but she also shouts at my house to see if my parents are home. And my dad has irregular working hours, but she keeps asking me. I really can't stand it. Now when she comes to shout at me, I get angry.",0
"Yes, and their generation has very deep memories of hunger when they were children. They lack a sense of security and are always afraid of returning to the hard days of the past. They have a strong sense of being prepared for danger in times of peace.",1
"Rural life is only suitable for experience, not for long-term residence",1
Why should the daughter-in-law be made to kowtow?,0
"That's it, it's the same everywhere.",0
"It's not just one school that's like this. The system determines a lot of things. In order to build a ""harmonious"" society, some vulnerable groups are sacrificed. It's fucked up. No matter what, these school animals are judging everything from a moral high ground. Anyway, as long as it doesn't affect their careers, they don't care about the life and death of your students.",0
"It's not just students, it's the same for public security management. If you get hit, as long as you fight back, it's a fight, both sides will get 50 lashes, as for fairness? What does fairness for dogs have to do with fairness for humans?",0
"Acting? When someone commented like this, I didn't know what to say to suppress my urge to curse. Life is a play! Why don't you play a role where the premise is that you are also helpless and live just to live, okay?",0
That's the point. Whoever has the bigger fist has the right,0
"Your mother-in-law knows to keep her mouth shut, but my grandmother gets more and more excited the more she talks. She doesn’t care whether your family relationships are good or not [covering face]",0
It's really scary that children don't consider the consequences,1
"Yuci locals said that economically backward places like Shanxi will become the hardest hit areas for bureaucracy. Last year's Didi incident and this year's children incident, as locals, can only feel ashamed and disappointed! These people are the scum of Shanxi. Although I don't want to see them, I still suggest that you don't come to our Shanxi to develop in the next few years. In addition to being sad and angry, we can do nothing but do our best!",0
"Don't you get sick? Besides, farm work is very tiring and you don't get much money.",0
"It's better to have money. If you have money, you can hire a good lawyer. If you don't have money, just go to jail.",0
"Let me say a few words about why most of the passers-by did not offer help in this situation. It is fundamentally a legal issue. When domestic violence can really be criminalized and implemented in judicial practice, and when social opinion and public awareness are truly accepted, will someone be willing to care about real or fake fights between couples and quarrels between lovers.",1
"Well, there is nothing we can do. They said they came to build Beijing and contribute to us. They left their hometowns and are heroes. So why should they follow the Beijingers in the lottery? Why should we restrict them from buying houses? Why should we sell them houses at one-tenth of the price if we do not give them preferential policies for buying houses? These opinions come from my weird colleagues from other places.",0
There are still too many Chinese people. It would be better if 80% were reduced. It would be best if 90% of the remaining people were ethnic minorities.,0
"Yes, there is nothing I can do but watch.",0
"It's so strange. When I was a kid, I didn't dare to sleep in during holidays. My parents would wake me up even if they had nothing to do, otherwise they would scold me for being lazy for no reason. Later, when I went to a classmate's house to play, she would sleep in on her weekends. Then I realized that there are such tolerant parents.",0
"I just want to know what her wife thinks. After all, the fact is that her husband is having an affair, regardless of whether she is willing or not.",0
"Well, what you said is indeed very reasonable. But one of the advantages I praised him for is that when others were talking about reason, the poster chose to tell a story, which I found a bit novel [laughing]",0
What kind of feudalism is this? You have to kowtow? Just refuse directly. What kind of bad habit is this?,0
Why are you guys so serious about digging up the background [tears of laughter] Good answerer [laughing],0
Why be afraid? Just let the Zhihu experts do it. They can earn millions every day.,0
"This age limit has existed for a long time, and it is consistent with the retirement age of the Ministry of Human Resources and Social Security. You only think that they are excluded from the construction industry, but do you know how much higher the probability of sudden death is for the elderly people in disadvantaged groups who still work on construction sites? Some people fall to the ground while walking on the way to work early in the morning, some sleep in the board room and cannot get up, some die in the toilet. These situations happen frequently on construction sites, and many of them are even under 60 years old.",1
"Public rental housing and low-rent housing are not the same thing. If we continue to develop public rental housing in the same way as we did with low-rent housing, we will still not be able to develop it.",0
"My grandmother worked as a sanitation worker when she was in her 60s. She was responsible for sweeping the 100-meter section of the road in front of the community every day. She only had to sweep it twice. Her salary was just over 1,000 yuan. It was a bit tiring when someone from above came to inspect. But the work of sanitation workers in urban areas was really hard.",0
The school is the perpetrator,0
"Do you have money? I'd consider you. 25, male, single, no smoking or drinking, honest and reliable.",0
I used to see him on Kuaishou and followed him for a while. It was not easy.,0
Ma Jiajue will live forever (escape),0
"Even if the official deletes it, I will still talk about it somewhere else",0
"Fortunately, I was tall and strong when I was in junior high school. When a group of ruffians provoked me, I chose to knock one of them down. After that, no one provoked me again. It seems that I made the right decision unintentionally at that time.",0
"[Surprise] Awesome, do you have evidence to prove that all men don't do housework? Or do you have research evidence to prove that housework is done by women? Don't just say it, it's just to vent your emotions",0
"Don’t deny yourself because of two people who don’t get along with you. Make some friends who you get along with. I was isolated when I was in college, and then I became friends with another roommate who was also isolated. I treat her well and she treats me well. I just want to have a companion. We don’t have to be friends. People with different personalities don’t have to force themselves to get together. Don’t care about other people’s opinions. Just be yourself!",0
"Yes, to put it simply, studying is anti-human, especially in adolescence. The rich are more advantageous because they can use material things to induce their children to study, while the disadvantaged groups can only rely on low-cost methods.",0
"My husband is the mainstay of my family, but he still listens to me. Because we have basically the same ideas.",0
What you said is not a big deal. There are many hooligans in the school who beat you up without mercy.,0
"I will go to school in September, but I still can't draw the sun in July. [Thinking] I am stupid and don't talk to strangers.",0
This kind of thing must be dealt with seriously!,1
I don't really want to talk to you.,0
"Answerer, the first sentence seems to make sense. When my family was in financial difficulty, I was particularly addicted to online games. I would take the ten yuan on the table and run to a black Internet cafe to surf the Internet. Although my family is a little better off now, I still can't leave electronic games and often play",0
"My grandmother is a bit like this, and there are many people of that generation like this. I often wonder: if there is a robot to chat with her all day, listen to her, and respond to her tirelessly, would it be better? They are uneducated and have no entertainment. Their thinking logic is exactly the same as ours. They will feel alive and connected to the world only when they keep talking to people, but their family is too painful. The sadness of the times is speechless]",0
"I used to be the same, but now I live much better than them.",0
"That's right, we are all human beings, no one is nobler than anyone else.",1
"As long as someone does something, it cannot be changed. Look, the second child policy has been implemented.",1
"The attitude of the female fighters in the Ali incident: Wang's wife and Zhang's wife are really flattering men. After all, they cheated, and they still spoke for them. It was not rape, but it was molested, right? Which piece of shit is more smelly? The attitude of the female fighters in the Xi'an subway: The little fairy was just making a big noise and fighting in the subway, which affected the order of the subway. What right did the security guard have to drag her out? Even ordinary people cannot ""strip their clothes and abuse violence.""",0
"The cannibalistic society has not changed, the world is so cruel!",1
Am I too naive? There are still such rural areas,0
"Exactly the same, I hate going back, but my in-laws and my partner are also trying to stop me, but it doesn't matter. I also want the kids to go back, it's just a waste of my vacation.",0
"When you get old to a certain extent, your brain will also degenerate in this way. Only a very small number of people will not have their brain degenerated until they die.",0
All rules that are beneficial to the rule makers are reasonable.,0
Thumbs up to the community workers and police comrades for not trying to smooth things over just because old Biden is old.,0
Isn't this the underworld? The anti-gangsters are still busy now!,0
"Don't say that, you'll be criticized by feminists",0
Traditional craftsmanship in building the Great Wall cannot be lost,0
"This kind of thing can be discussed together. If it doesn't work, the two surnames can be separated into radicals to form a new word.",0
"Basically, the overall quality of the old grandmothers born in the 1940s and 1950s is probably a gap. They were in the Cultural Revolution, famine, war, and transition period. Many people grew up in abnormal conditions, and generally had that kind of mentality and cultural level. Ideology interferes with relationships too much. I believe that our grandchildren can at least understand each other's meaning. There will definitely be contradictions. I can't guarantee that my grandchildren and I will have no contradictions or conflicts [covering face]",1
All the vulnerable groups in our sanitation work are outsourced to sanitation companies.,0
The existence of the system is to artificially create inequality,2
"To put it bluntly, poverty is terrifying to the core and is a sign of the times.",0
"I think it’s a positioning issue. The positioning of a good guy is cheap. If you can make 10 yuan per minute, you will definitely not waste that minute.",0
"Same world, same grandma, every time I really want to crack your head",0
"In fact, bullying depends on social status. The person who is praised by everyone or wants to be praised by everyone will bully the person who everyone wants to step on.",1
"I also think ""equal rights"" is more appropriate [tears and laughter]",0
I want to know how to convince an elderly person to see a psychologist. How to see a psychologist? My mother is very similar.,0
"What if there is love, what if there is a miracle",0
I believe your ghost. Doesn't Sicong also like to play games and play young models? What's the difference between him and Sanhe God? It's just that Sister Hong is not as expensive as young models.,0
"After reading Trump's comments, I feel that the United States is doomed. It is not a dream for China to surpass the United States. After seeing this, I feel...",0
"I would never consider staying overnight at home because of that one thing, the bathroom [surprise]",0
Why don't you give the remaining money to your parents?,0
"It's also in the province, right? It should be OK in Hefei, it's easier to adapt [covering face] The pressure is not small, most of the time I'm nervous, but I've already put my mind at ease, if I can't win, I'll just lie down [covering face]",0
I am also experiencing this now. My grandma has Alzheimer's disease and I am really depressed now. I cried a lot yesterday.,0
This answer is useless! It just explains the current social situation.,0
It would be great if the big guys paid attention to this matter and wrote an article to expose the true face of this school.,0
Where did you come to this conclusion? Why did your grandfather and your mother give birth to you?,0
My grandmother also has this disease. My mother takes care of her. She often makes trouble at home and says it’s not her fault. She starts crying when you talk to her about it. My mother is so worried. I’m really afraid that she will get sick.,0
Shandong has always been the target of feminist siege,0
"Vocational high school students go to work in factories, and some of them are compulsory. It would be better if public opinion paid more attention to this kind of situation.",1
"Only by observing the daily lives of kindergarten children can you find that bullying the weak and fearing the strong, and being competitive are human nature.",0
"The school condoned the growth of violence by expelling students, which is terrifying when you think about it [crying]",0
This kind of rubbish school must be severely punished,0
"What about her boyfriend? Sigh. If this gypsy really treats her boyfriend like this, it means that the suffering she had in the first half of her life is her retribution.",0
"Often only once and briefly, it always brings back memories, such as childhood, youth, and first love. So if you can do what you dream of and pay for food and clothing, you will have no regrets. I hope the answerer will take his girlfriend to Wuzhen as soon as possible and enjoy it in time.",0
"Article 76: Legalization of short essays for women Article 79: Illegalization of short essays for men Guo Nan lost again, Guo Nan lost miserably!",0
Isn't that just shameless? [Agree],0
"The first half really made me almost cry. Damn, who the hell doesn’t have some blood in their veins? They just didn’t bother to focus on these grudges before!",0
[Surprise] Those who understand will understand what kind of people sit in what positions.,0
Everyone has a baby and everyone grows old. Both the baby and old age are equivalent to the state of being disabled and need barrier-free facilities. I never felt the importance of barrier-free until I had children.,0
"It is not so easy to damage the body to have two children. It is very likely that most of these women took too many medicines when they were young, or shaved too thin, and they mustered up the courage to get pregnant, but did not dare to abort. If they abort again, they will never be able to have children in this life.",0
"Just like in the 1920s and 1930s, a prison guard's job was rented out for $1.80.",0
"Yes, everything is fine.",0
"What is more terrible than physical injury is the emotional injury. Physical injuries can be healed, but emotional injuries may never heal.",1
"If one person's workload is split into two, one more position will be added. If one person works more than ten hours and the workload is still low, who would do it?",1
"The Weibo post cannot be withdrawn, and must be resolved satisfactorily. School leaders are always like this. As long as the situation is not serious enough, they will not take it seriously. They will only take it seriously when someone dies. It should be said that there are many such phenomena. They take the people's salary but do not work for the people. They collect students' tuition fees and let students be bullied.",0
"As a girl, I was bullied in kindergarten and primary school because I was tall. But I had a bad temper and fought back. I also asked my dad to go to school and teach them a lesson. It was sad that I could be bullied just because I was tall.",0
Isn't it very clear in the notice issued by the police that this man did commit indecent acts?,0
I went through the same thing as you a while ago...,0
"My grandmother is the same. She complains every day that my mother buys expensive vegetables. She eats a big bowl of food and cleans it up. She doesn’t know how to share when people give her a box or a piece. If I ask her, she only eats bread. And if she takes a bath, I have to take a bath.",0
"Did the old man practice when he was young? This physique, this ability to climb over obstacles, most young people can't do it. Life is really like a game, points are added to physical strength, and intelligence is short.",2
"Hug, I believe that God will punish them in the end.",0
"Don't cause trouble when there is nothing to do, don't be afraid of trouble when there is trouble",0
Why does your sister have to give her earnings to your parents? Does she give them to you to spend?,0
"It's different in China and abroad. The disadvantaged groups in China are more likely to learn from the rich and play casually. Refer to Shanghai and inland counties. And in the end, they may still go to the same school.",1
"Oh, you had a great childhood.",0
"I asked you to tell a joke about hell, but I didn't ask you to tell a joke about hell [angry]",0
"Yes, that's what the bottom layer is like. The world is full of malice. Good people can't survive. There's no space at all.",0
"I think the premise is that capable people can prevent themselves from being bullied. In this society where the strong prey on the weak, you either have to be capable, smart, or rich. Otherwise, why do you think your toughness will make others bow down? This is reality.",3
"They can’t change when they get older, so we can only hope that the younger generations won’t be like them.",0
"Not speaking loudly is the most basic upbringing. Being polite is being humble, not being cowardly. It's just that most people don't know the bottom line. Be a person with basic qualities.",0
My mom didn't have such a hard life when she married my dad in the 1990s [covering face] Location: rural Henan,0
"Hehe, I also watched his live broadcast twice and found that he is not knowledgeable enough, but I dare not say anything. I can only hold it in and watch his videos. Okay, I despise myself.",0
The extreme of self-denial is to find a balance point to live.,2
The bastard who parked illegally will die,0
"No one wants this woman, but if she is willing to give this child away, many people will want her.",3
[Daze] Why do you always bring up disability [Daze] It's 2021 [Daze] Are you hungry and cold because of your disability [Daze] Or are you complaining that you are not as good as them because you didn't work hard [Daze] Or are you saying that they can eat two bowls of rice [Daze] and you can only eat one bowl [Daze] Don't always bring up this [Daze] We are all the same [Daze],3
"It's like helping an old man. It's not that I don't want to help, but I know too well the nature of my countrymen. What will happen if I help them? I will probably be sued. This doesn't distinguish between men and women. I can only blame the imperfect legal system.",2
"Customers have the right to choose restaurants, and vice versa",2
"Don't talk about rural children. Ask urban children's families which one has beef on the table every day? Pork is still available, provided that pork is not too expensive. If pork is also 40-50 yuan per catty, you can try it again.",0
It is human instinct to despise the poor and love the rich. It is engraved in the bones. Everyone despises the poor and loves the rich.,0
"I had a good time in the big city, but after I went bankrupt, I had no way to make a living and lost my skills from the countryside.",0
Put yourself in my shoes. Every weekend my husband and I go to visit my mother and sweep and mop the floor for her. This is filial piety.,0
"I hope that those who slander and make false accusations will be severely punished. If the public security, procuratorial and judicial departments can do this well, more and more people will help the old lady, and the injustices faced by women will become less and less.",1
"I remember seeing an answer before, saying that if a child wears a jade bracelet or jade pendant, and is beaten and lies on the ground, a noble person will come to him.]",0
"Hahahaha social barriers, how did you do that, hahahaha",0
Many old people are like that.,2
Five days in detention for premeditated murder! Good!,0
Power and rights must be distinguished. This seems to be one of the test points in junior high school politics. I don't know if it is now,0
The analysis is well-reasoned. Thank you for clearing the minefield for the majority of male compatriots [Thinking],0
"Brother, are you restricted?",0
"When they were young, we told them to be obedient and sensible, and to be good people; when they grew up, we found that this is a world where the strong prey on the weak and follow the law of the jungle; if we don’t teach them good things every day, isn’t it just cutting off the wings of a bird and letting it fly away? People are born selfish and aggressive, and this kind of thing does not need to be taught at all, but our education suppresses this nature, and it is not easy to live it out again.",1
"Well, this is success in the universal sense; but I personally feel that self-realization and self-fulfillment are extremely difficult.",0
"I also think that it still has something to do with the person, but the milder example mentioned by the answerer is a problem that most elderly people have. They do not respect their own children, nor do they respect other people's children.",0
"Alas. Once it happens, it often affects a person's life, and it is not a low-probability event.",0
"His child, you are not worthy of commenting on doghead, doghead, doghead, doghead, saving your life is the most important thing [dogedogedoge can't find doghead, everyone please understand]",3
"I don't know why, but I have always had a scale in my heart since I was a child. When I see weak and kind people, I want to protect and listen to them. When I see people who emphasize themselves too much, I will be indifferent and resist them. And those who show the evil of human nature should be hated. Facing the law of the jungle, you can be helpless and cautious, but I don't agree with the idea that obeying the law of the jungle is mature and proud of it. What is the meaning of being born as a human being and coming to this world?",1
"Let me say something unpleasant, the design team has given up on them, and they are able to climb up because of luck. I went through the same thing, and only two people in my elementary school class went to college, and none of them were from 211 universities.]",3
"Good job. If I had your awareness, I think my later growth experience would not have been so difficult. Fortunately, through my efforts over the years, I have gradually gotten rid of the shadow of my childhood.",0
"The answerer has not yet entered the society? According to my observation, even classmates and acquaintances in southern cities often do nothing when encountering conflicts on the road, such as robbery. When they are young, they will probably call the police when they grow up. Those who can not avoid the person on the shoulder are already die-hards. Don't even mention strangers. Those who like to meddle in other people's business have long been eliminated.",3
The service attitude is still very poor [funny may also have several houses at home,0
The best way to fight them is to not get married or have children.,0
"If the husband's family is from the countryside, it will be uncomfortable and miserable. If the wife's family is from the countryside, the picture will be different. It will definitely be close to nature and full of filial piety. I just laugh! By the way, there are no rural people in the wives' families of the women on Zhihu. They are all from first-tier cities and live in high-end communities. The lowest is a 985 graduate. The Prime Minister's speech is still ringing in my ears: ""There are still 600 million low-income people in the country.""",0
"I really want to say that a mobile phone is enough to ruin a rural child. My brother is a good example. He doesn't listen to me and fights me. I can't beat him. He is about to be infected. I really don't know what to do. He listens to my chats, but he still plays when he wants to.",1
She wanted to rely on a man and found a man with much better conditions than her. She wanted to rely on the child and kidnapped the other person and lost the bet [surprise],3
"It's not illegal to work for a job, but it's illegal to hire a company. The legally protected object has become a lawbreaker. Do you disrespect women so much? Do girls have to exchange sex for resources when they reach a certain age? This assumption is malicious enough. The reality is that girls over 14 don't sell their youth on the streets. But if child labor is legal, there will be many more children who drop out of school and work on the streets. Others are only 15 years old, and you people want them to work from now on. Do you think they will lose the right to go to school from now on?",0
"I remember when I was little, I was bullied by my deskmate in junior high school. When I went to technical secondary school, I bullied others badly. I remember my mental state at that time. Naked revenge. Now I think it was really unnecessary?",0
"If Germany and France accept disadvantaged groups without any bottom line, they may become extinct in a few decades.",0
Who made you choose to marry a girl from the countryside?,0
She is not a good person either. Her boyfriend is mildly autistic and she manipulated him to kill her mother.,0
How did socialism come about? At least we still have the name of a socialist country here. Although we are not much different from the United States if we continue to do things this way,0
Appropriate expression of emotions to protect one's own interests [Thinking],1
"Learn to hide, show appropriately, make friends, and be a ruthless person",1
"Starting from 2016, the career system of medical staff will be gradually cancelled.",0
"The rural environment is like this, and I don't want to go back. Going home for the New Year is the most difficult thing.",1
"Could it be that those who are good at talking can win the boss's favor and build closer relationships? I think you should have a good discussion with your boss. After all, it is true that you have fulfilled your duties and paid thousands of dollars in advance. You can also take screenshots of WeChat payments. Don't be afraid.",1
"It is very likely that after traveling, you did not become more diligent. On the contrary, the contrast between the joy of traveling and the hardship of studying made you less willing to work hard and only wanted to play...",0
I heard that there is a department in the United States that specializes in writing hell jokes about Vietnam [laughs],0
"I don't quite agree with your first answer. It's often the case that the stronger your attitude, the more people dislike you. People say that if you take a step back, the bigger the world will be. This is a bit contradictory. [Thinking]",0
I was always bullied when I was in primary school T_T,0
"Asking questions on Zhihu is just like a pony crossing a river. Even the people around you cannot accurately predict the direction of your life, let alone a group of strangers? All the answers come from the experience of each answerer. They are references rather than ""standards"". The answer the questioner wants can only be hidden in his own experience and judgment.",1
Why did she rent out her vacant house?,0
"Brave little sister, I don’t know you, but I wish you a sunny day ahead.",0
Don't generalize. How many teachers have you met? The teaching community is huge.,0
"You should fight back on the spot. If they want to argue, let them argue. If others like to talk, let them talk. You don't need to care at all.",0
"Moreover, to me, she is an ugly witch, a nightmare that haunts me day and night, and she is worth all the vicious words I use to attack her. Do you have to say nice things about someone you hate?",0
Let's have a rational discussion. You are mistaking the concepts when you say they are night soil collectors. Look at the picture in the title. These migrant workers are just a little dirty and a little torn. They don't affect others that much.,1
"Whichever group cries and makes a fuss represents political correctness, the same morality for the whole world.",0
"[Covering face] If it’s more severe, I can’t even imagine it.",0
"School violence is very complicated. I experienced it when I was in junior high school. However, later on, because the other party’s family had a background, the head teacher forced me to apologize. My family also sided with the school. They didn’t need to understand the truth of the matter because they only saw the pros and cons!",0
"It really works. After fermentation, it becomes high-quality fertilizer.",0
"Don't break down, don't give up, keep your emotions stable, keep your morale high. I'm on the move.",1
Why did you marry here?,3
"Strictly speaking, no, the first and even the first few subcontractors are all related parties, and it is impossible for others to snatch the project from them.",0
The workplace is about survival of the fittest,2
